성별,교급별,학년별,권역별,용돈,가중치,평생 도박 경험,지난 6개월 간 도박 지속 여부,지난 6개월 간 가장 많이 한 도박 유형,지난 6개월 간 가장 많이 한 도박 빈도,지난 6개월 간 도박을 통한 손익 여부,도박으로 인한 폐해_일상생활 문제,주변친구의 도박 행위 목격 및 청취 경험 여부,학교 내 도박문제 예방교육 경험 여부,청소년 도박문제 예방교육 필요성
1,2,5,2,3,178.39,2,99,99,99,99,99,2,1,2
2,2,5,1,6,392.06,2,99,99,99,99,99,1,1,3
2,2,5,1,3,392.06,2,99,99,99,99,99,2,1,3
2,2,5,1,3,392.06,2,99,99,99,99,99,2,1,3
2,2,5,1,4,392.06,2,99,99,99,99,99,2,1,4
2,2,5,1,3,392.06,2,99,99,99,99,99,1,1,3
2,2,5,2,2,209.27,2,99,99,99,99,99,2,1,4
1,2,5,2,2,178.39,2,99,99,99,99,99,2,1,3
1,2,5,2,1,178.39,2,99,99,99,99,99,2,1,2
1,2,4,2,2,85.34,2,99,99,99,99,99,2,1,1
1,2,4,2,5,85.34,2,99,99,99,99,99,2,1,3
1,2,4,2,2,85.34,2,99,99,99,99,99,2,1,4
1,2,4,2,4,85.34,1,2,99,99,99,99,1,1,2
1,2,4,2,3,85.34,2,99,99,99,99,99,2,1,4
1,2,4,2,2,85.34,2,99,99,99,99,99,1,1,4
1,2,4,2,3,85.34,2,99,99,99,99,99,2,1,3
1,2,4,2,3,85.34,2,99,99,99,99,99,2,1,4
1,2,4,2,2,85.34,2,99,99,99,99,99,2,1,4
1,2,4,2,2,85.34,2,99,99,99,99,99,2,1,4
1,2,4,2,2,85.34,2,99,99,99,99,99,2,1,3
1,2,4,2,4,85.34,2,99,99,99,99,99,2,1,4
1,2,4,2,3,85.34,2,99,99,99,99,99,2,1,3
1,2,4,2,3,85.34,2,99,99,99,99,99,2,1,4
1,2,4,2,5,85.34,2,99,99,99,99,99,2,1,4
1,2,4,2,1,85.34,2,99,99,99,99,99,2,1,3
1,2,4,2,3,85.34,2,99,99,99,99,99,2,1,4
1,2,4,2,1,85.34,2,99,99,99,99,99,2,1,3
1,3,8,4,3,456.1,2,99,99,99,99,99,1,1,3
2,3,8,4,3,160.25,2,99,99,99,99,99,1,1,4
2,3,8,4,6,160.25,2,99,99,99,99,99,1,1,3
2,3,8,4,4,160.25,2,99,99,99,99,99,1,1,2
2,3,8,4,6,160.25,2,99,99,99,99,99,1,1,4
1,3,8,4,4,456.1,2,99,99,99,99,99,1,1,4
2,3,8,4,3,160.25,2,99,99,99,99,99,1,2,4
2,3,8,4,4,160.25,2,99,99,99,99,99,2,1,4
2,3,8,4,6,160.25,2,99,99,99,99,99,1,1,3
2,3,8,4,8,160.25,2,99,99,99,99,99,1,1,3
1,3,8,4,1,456.1,2,99,99,99,99,99,2,2,3
2,3,8,4,3,160.25,2,99,99,99,99,99,2,1,3
1,3,8,4,4,456.1,2,99,99,99,99,99,2,1,4
2,3,8,4,3,160.25,2,99,99,99,99,99,2,2,3
1,3,8,4,3,456.1,1,2,99,99,99,99,1,2,4
2,3,8,4,2,160.25,2,99,99,99,99,99,1,1,4
2,3,8,4,2,160.25,2,99,99,99,99,99,2,1,3
2,3,8,4,6,160.25,2,99,99,99,99,99,2,1,3
1,3,8,4,3,456.1,2,99,99,99,99,99,1,1,3
2,3,8,4,4,160.25,2,99,99,99,99,99,2,1,3
2,3,8,4,1,160.25,2,99,99,99,99,99,2,1,4
2,3,8,4,4,160.25,2,99,99,99,99,99,2,1,4
1,3,8,4,7,456.1,2,99,99,99,99,99,1,1,2
1,3,8,4,6,456.1,2,99,99,99,99,99,1,1,3
2,3,8,4,5,160.25,2,99,99,99,99,99,2,1,3
1,3,8,4,4,456.1,2,99,99,99,99,99,2,1,4
2,3,8,4,3,160.25,2,99,99,99,99,99,2,1,4
1,3,8,4,1,456.1,2,99,99,99,99,99,2,1,3
2,3,7,1,4,223.86,2,99,99,99,99,99,1,1,4
1,2,6,4,6,140.04,2,99,99,99,99,99,2,1,3
1,2,6,4,3,140.04,2,99,99,99,99,99,2,1,3
1,2,6,4,3,140.04,2,99,99,99,99,99,1,1,3
1,2,6,4,1,140.04,2,99,99,99,99,99,2,1,4
1,2,6,4,5,140.04,2,99,99,99,99,99,2,1,2
1,2,6,4,3,140.04,2,99,99,99,99,99,2,1,4
2,2,6,4,3,129.46,2,99,99,99,99,99,2,1,4
2,2,6,4,5,129.46,2,99,99,99,99,99,2,1,3
2,2,6,4,3,129.46,2,99,99,99,99,99,2,1,3
2,2,6,4,4,129.46,2,99,99,99,99,99,1,1,3
2,2,6,4,2,129.46,2,99,99,99,99,99,1,1,4
1,2,6,4,4,140.04,2,99,99,99,99,99,2,1,3
2,2,6,4,5,129.46,2,99,99,99,99,99,2,1,3
2,3,7,1,1,223.86,2,99,99,99,99,99,1,1,4
1,2,6,4,4,140.04,2,99,99,99,99,99,2,1,4
1,2,6,4,4,140.04,2,99,99,99,99,99,1,1,4
2,2,6,4,4,129.46,2,99,99,99,99,99,2,1,4
1,3,7,1,1,353.78,2,99,99,99,99,99,2,1,3
1,3,7,1,4,353.78,2,99,99,99,99,99,2,1,2
2,3,7,1,4,223.86,2,99,99,99,99,99,2,1,2
2,2,6,4,3,129.46,2,99,99,99,99,99,2,1,3
1,3,7,1,3,353.78,2,99,99,99,99,99,2,1,2
1,2,6,4,4,140.04,2,99,99,99,99,99,2,1,3
2,3,7,1,3,223.86,2,99,99,99,99,99,2,1,3
1,3,7,1,2,353.78,2,99,99,99,99,99,2,1,4
1,2,6,4,3,140.04,2,99,99,99,99,99,2,1,3
2,3,7,1,3,223.86,2,99,99,99,99,99,2,1,3
1,3,7,1,2,353.78,2,99,99,99,99,99,2,1,4
2,3,7,1,3,223.86,2,99,99,99,99,99,1,1,4
2,3,7,1,3,223.86,2,99,99,99,99,99,2,1,4
2,3,7,1,3,223.86,2,99,99,99,99,99,2,1,3
2,3,7,1,1,223.86,2,99,99,99,99,99,2,1,3
2,3,7,1,3,223.86,2,99,99,99,99,99,2,1,3
1,3,7,1,5,353.78,2,99,99,99,99,99,1,1,4
2,3,7,1,3,223.86,2,99,99,99,99,99,2,1,3
1,3,7,1,3,411.1,2,99,99,99,99,99,2,2,4
2,3,7,1,3,370.5,2,99,99,99,99,99,2,1,3
2,3,7,1,3,370.5,2,99,99,99,99,99,2,1,2
2,3,7,1,3,370.5,2,99,99,99,99,99,2,1,3
2,3,7,1,3,370.5,2,99,99,99,99,99,2,1,2
1,3,7,1,2,411.1,2,99,99,99,99,99,2,1,3
1,3,7,1,4,411.1,2,99,99,99,99,99,1,1,4
1,3,7,1,3,353.78,1,2,99,99,99,99,1,1,4
2,3,7,1,3,370.5,2,99,99,99,99,99,2,2,2
2,3,7,1,8,370.5,2,99,99,99,99,99,1,1,4
2,3,7,1,4,370.5,2,99,99,99,99,99,1,2,3
1,3,7,1,3,411.1,2,99,99,99,99,99,2,1,3
2,3,7,1,3,370.5,2,99,99,99,99,99,2,1,4
1,3,7,1,1,411.1,2,99,99,99,99,99,2,1,4
2,3,7,1,3,370.5,2,99,99,99,99,99,2,1,4
1,3,7,1,3,411.1,1,2,99,99,99,99,2,1,1
2,3,7,1,3,370.5,2,99,99,99,99,99,1,1,3
2,3,7,1,3,370.5,2,99,99,99,99,99,2,1,4
1,3,7,1,1,411.1,2,99,99,99,99,99,1,1,4
2,3,7,1,1,370.5,2,99,99,99,99,99,2,1,3
1,3,7,1,4,411.1,2,99,99,99,99,99,2,1,2
1,3,7,1,4,411.1,2,99,99,99,99,99,2,1,3
2,3,7,1,4,370.5,2,99,99,99,99,99,1,2,3
1,3,7,1,2,411.1,2,99,99,99,99,99,2,1,3
2,3,7,1,3,370.5,2,99,99,99,99,99,2,1,4
2,3,7,1,8,370.5,2,99,99,99,99,99,2,1,3
2,3,7,1,3,370.5,2,99,99,99,99,99,2,1,4
2,3,7,1,5,370.5,2,99,99,99,99,99,2,1,4
1,3,7,1,3,411.1,2,99,99,99,99,99,2,1,3
1,3,7,1,3,411.1,2,99,99,99,99,99,1,1,3
1,3,8,1,3,440.25,2,99,99,99,99,99,2,1,2
2,3,8,1,2,1402.62,2,99,99,99,99,99,2,1,3
1,3,8,1,5,440.25,2,99,99,99,99,99,2,1,2
1,3,8,1,5,440.25,1,2,99,99,99,99,1,1,3
2,3,8,1,3,1402.62,2,99,99,99,99,99,1,1,3
2,3,8,1,3,1402.62,2,99,99,99,99,99,2,1,3
1,3,8,1,6,440.25,2,99,99,99,99,99,2,1,3
1,3,8,1,1,440.25,2,99,99,99,99,99,2,1,2
1,3,8,1,4,440.25,2,99,99,99,99,99,2,1,4
1,3,8,1,8,440.25,2,99,99,99,99,99,1,1,4
1,3,8,1,3,440.25,2,99,99,99,99,99,2,1,4
2,3,8,1,1,1402.62,2,99,99,99,99,99,2,1,2
2,3,8,1,2,1402.62,2,99,99,99,99,99,2,1,2
1,3,8,1,4,440.25,2,99,99,99,99,99,2,1,3
2,3,8,1,2,1402.62,2,99,99,99,99,99,2,1,4
1,3,8,1,3,440.25,2,99,99,99,99,99,2,1,3
2,2,6,4,2,129.46,2,99,99,99,99,99,2,1,3
1,3,8,1,5,440.25,2,99,99,99,99,99,2,1,4
2,3,8,1,3,1402.62,2,99,99,99,99,99,2,1,3
1,3,8,1,1,440.25,2,99,99,99,99,99,2,1,3
1,3,8,1,4,440.25,2,99,99,99,99,99,2,1,4
2,3,8,1,3,1402.62,2,99,99,99,99,99,1,1,4
2,3,8,1,4,1402.62,2,99,99,99,99,99,2,1,2
2,3,8,1,3,1402.62,2,99,99,99,99,99,2,1,3
1,3,8,1,5,440.25,2,99,99,99,99,99,2,1,3
1,3,9,1,4,401.61,2,99,99,99,99,99,1,1,1
1,3,9,1,4,401.61,2,99,99,99,99,99,2,1,3
1,3,9,1,8,401.61,2,99,99,99,99,99,1,1,2
2,3,9,1,3,583.01,2,99,99,99,99,99,2,1,3
2,3,9,1,4,583.01,2,99,99,99,99,99,2,1,3
2,3,9,1,4,583.01,2,99,99,99,99,99,1,1,4
1,3,9,1,3,401.61,2,99,99,99,99,99,1,1,1
1,3,9,1,3,401.61,2,99,99,99,99,99,1,2,4
1,3,9,1,1,401.61,2,99,99,99,99,99,2,1,4
2,3,9,1,3,583.01,2,99,99,99,99,99,1,1,3
1,3,9,1,3,401.61,2,99,99,99,99,99,2,1,1
1,3,9,1,3,401.61,2,99,99,99,99,99,2,1,3
2,3,9,1,3,583.01,2,99,99,99,99,99,2,1,3
2,3,9,1,3,583.01,2,99,99,99,99,99,1,1,3
1,3,9,1,4,401.61,2,99,99,99,99,99,1,1,3
1,3,9,1,6,401.61,2,99,99,99,99,99,2,1,2
2,3,9,1,4,583.01,2,99,99,99,99,99,1,1,4
1,3,9,1,1,481.93,2,99,99,99,99,99,2,1,2
2,3,9,1,4,699.62,2,99,99,99,99,99,1,1,3
1,3,9,1,2,481.93,2,99,99,99,99,99,1,1,4
2,3,9,1,4,699.62,2,99,99,99,99,99,2,1,3
1,3,9,1,1,481.93,2,99,99,99,99,99,2,1,2
2,3,9,1,2,699.62,2,99,99,99,99,99,2,1,3
1,3,9,1,3,481.93,2,99,99,99,99,99,1,1,3
1,3,9,1,3,481.93,2,99,99,99,99,99,1,1,3
2,3,9,1,3,699.62,2,99,99,99,99,99,2,1,4
2,3,9,1,3,699.62,2,99,99,99,99,99,2,1,2
2,3,9,1,3,699.62,2,99,99,99,99,99,2,1,3
1,3,9,1,4,481.93,2,99,99,99,99,99,2,1,3
2,3,9,1,1,699.62,2,99,99,99,99,99,1,1,3
1,3,9,1,4,481.93,1,1,9,7,2,2,1,1,1
2,3,9,3,4,132.63,2,99,99,99,99,99,1,1,4
2,3,9,3,6,132.63,2,99,99,99,99,99,2,1,3
2,3,9,3,4,132.63,2,99,99,99,99,99,1,2,3
2,3,9,3,4,132.63,2,99,99,99,99,99,2,1,3
2,3,9,3,5,132.63,2,99,99,99,99,99,2,1,3
2,3,9,3,3,132.63,2,99,99,99,99,99,2,1,3
2,3,9,3,4,132.63,2,99,99,99,99,99,2,2,3
2,3,7,2,3,177.1,2,99,99,99,99,99,2,1,3
2,3,7,2,1,177.1,2,99,99,99,99,99,2,1,4
2,3,9,3,7,132.63,2,99,99,99,99,99,2,1,3
2,3,9,3,3,132.63,2,99,99,99,99,99,2,1,3
2,3,9,3,3,132.63,2,99,99,99,99,99,2,2,3
2,3,7,2,8,177.1,2,99,99,99,99,99,1,1,3
2,3,7,2,7,177.1,2,99,99,99,99,99,2,2,3
2,3,7,2,5,177.1,2,99,99,99,99,99,2,2,3
2,3,7,2,4,177.1,2,99,99,99,99,99,2,1,3
2,3,7,2,3,177.1,2,99,99,99,99,99,2,1,4
2,3,9,1,2,1068.86,2,99,99,99,99,99,2,1,3
2,3,9,1,3,1068.86,2,99,99,99,99,99,2,1,3
2,3,9,3,4,132.63,2,99,99,99,99,99,2,1,4
2,3,9,1,4,1068.86,2,99,99,99,99,99,2,1,3
1,3,9,1,6,736.28,2,99,99,99,99,99,1,2,2
1,3,9,1,8,736.28,2,99,99,99,99,99,2,1,3
2,3,9,3,4,132.63,2,99,99,99,99,99,2,2,3
1,3,9,1,4,736.28,2,99,99,99,99,99,1,1,3
1,3,9,1,1,736.28,2,99,99,99,99,99,2,1,3
2,3,9,1,3,1068.86,2,99,99,99,99,99,2,1,4
2,3,9,3,4,132.63,2,99,99,99,99,99,2,1,4
2,3,9,3,6,132.63,2,99,99,99,99,99,2,2,4
1,3,9,1,3,736.28,2,99,99,99,99,99,2,1,3
1,3,9,1,4,736.28,2,99,99,99,99,99,2,1,4
2,3,9,3,3,132.63,2,99,99,99,99,99,2,1,3
2,3,9,1,1,1068.86,2,99,99,99,99,99,2,1,3
1,3,9,1,3,736.28,2,99,99,99,99,99,2,1,3
1,3,9,1,4,736.28,2,99,99,99,99,99,2,1,3
2,3,9,1,5,1068.86,2,99,99,99,99,99,1,1,3
2,3,9,1,3,1068.86,2,99,99,99,99,99,2,1,2
1,3,9,1,3,736.28,2,99,99,99,99,99,2,1,4
2,3,9,1,3,1068.86,2,99,99,99,99,99,2,1,3
1,3,9,1,3,736.28,2,99,99,99,99,99,2,2,2
2,3,9,3,6,132.63,2,99,99,99,99,99,1,1,4
2,3,9,3,4,132.63,2,99,99,99,99,99,1,1,4
2,3,9,3,4,132.63,2,99,99,99,99,99,1,1,4
2,3,7,2,3,177.1,2,99,99,99,99,99,2,1,3
2,3,7,2,4,177.1,2,99,99,99,99,99,2,1,4
2,3,9,3,5,132.63,2,99,99,99,99,99,1,1,4
2,3,9,3,1,132.63,2,99,99,99,99,99,2,1,3
2,3,9,3,4,132.63,2,99,99,99,99,99,2,1,4
2,3,7,2,1,177.1,2,99,99,99,99,99,2,2,3
2,3,9,3,8,132.63,2,99,99,99,99,99,2,2,1
2,3,7,2,2,177.1,2,99,99,99,99,99,2,2,2
2,3,9,3,4,132.63,2,99,99,99,99,99,2,1,4
2,3,7,2,1,177.1,2,99,99,99,99,99,2,1,3
2,3,7,2,5,177.1,2,99,99,99,99,99,1,1,3
2,3,7,2,2,177.1,2,99,99,99,99,99,2,1,3
2,3,7,2,3,177.1,2,99,99,99,99,99,2,2,3
2,3,9,3,1,132.63,2,99,99,99,99,99,2,1,2
2,3,7,2,1,177.1,2,99,99,99,99,99,2,1,3
2,3,9,3,5,132.63,2,99,99,99,99,99,2,2,4
2,3,9,3,8,132.63,2,99,99,99,99,99,2,1,4
2,3,9,3,1,132.63,2,99,99,99,99,99,2,1,4
2,3,9,3,4,132.63,2,99,99,99,99,99,2,2,3
2,3,9,3,7,132.63,2,99,99,99,99,99,1,1,4
1,3,7,4,3,164.0,2,99,99,99,99,99,1,1,4
1,3,7,4,3,164.0,2,99,99,99,99,99,1,1,3
1,3,7,4,3,164.0,2,99,99,99,99,99,1,1,3
1,3,7,4,3,164.0,2,99,99,99,99,99,1,1,3
1,3,7,4,5,164.0,2,99,99,99,99,99,2,1,3
1,3,7,4,2,164.0,2,99,99,99,99,99,2,1,4
1,3,7,4,3,164.0,2,99,99,99,99,99,1,1,4
1,3,7,4,2,164.0,2,99,99,99,99,99,1,1,3
1,3,7,4,4,164.0,2,99,99,99,99,99,1,1,1
1,3,7,4,3,164.0,2,99,99,99,99,99,2,1,4
1,3,7,4,3,164.0,2,99,99,99,99,99,2,1,4
1,3,7,4,2,164.0,2,99,99,99,99,99,2,1,3
1,3,7,4,4,164.0,2,99,99,99,99,99,1,1,3
1,3,7,4,3,164.0,2,99,99,99,99,99,2,1,3
1,3,7,4,4,164.0,2,99,99,99,99,99,1,1,4
1,3,7,4,4,164.0,2,99,99,99,99,99,1,1,3
1,3,7,4,3,164.0,2,99,99,99,99,99,2,1,3
1,3,7,4,3,164.0,2,99,99,99,99,99,2,1,3
1,3,7,4,3,164.0,2,99,99,99,99,99,1,1,3
1,3,7,4,3,164.0,2,99,99,99,99,99,1,1,3
1,3,7,4,2,164.0,2,99,99,99,99,99,2,1,4
1,3,7,4,3,164.0,2,99,99,99,99,99,1,1,3
1,3,7,4,5,164.0,2,99,99,99,99,99,1,1,3
1,3,7,4,4,164.0,2,99,99,99,99,99,1,1,4
1,3,7,4,6,164.0,2,99,99,99,99,99,1,1,2
1,3,8,2,8,195.49,2,99,99,99,99,99,1,1,4
1,3,8,2,4,195.49,2,99,99,99,99,99,1,1,3
1,3,8,2,6,195.49,2,99,99,99,99,99,1,2,2
1,3,8,2,6,195.49,1,2,99,99,99,99,1,1,1
1,3,8,2,3,195.49,2,99,99,99,99,99,1,2,3
1,3,8,2,3,195.49,2,99,99,99,99,99,2,1,3
1,3,8,2,4,195.49,2,99,99,99,99,99,2,2,3
1,3,8,2,2,195.49,2,99,99,99,99,99,1,1,3
1,3,8,2,1,195.49,2,99,99,99,99,99,1,1,3
1,3,8,2,3,195.49,2,99,99,99,99,99,1,1,3
1,3,8,2,3,195.49,2,99,99,99,99,99,2,1,3
1,3,8,2,3,195.49,2,99,99,99,99,99,1,1,4
1,3,8,2,6,195.49,2,99,99,99,99,99,1,1,4
1,3,8,2,2,195.49,2,99,99,99,99,99,2,1,3
1,3,8,2,3,195.49,2,99,99,99,99,99,1,1,3
1,3,8,2,7,195.49,2,99,99,99,99,99,2,1,3
1,3,8,2,4,195.49,2,99,99,99,99,99,1,1,2
1,3,8,2,4,195.49,2,99,99,99,99,99,1,1,2
1,3,8,2,1,195.49,2,99,99,99,99,99,2,1,4
1,3,8,2,1,195.49,2,99,99,99,99,99,1,1,4
1,3,8,2,5,195.49,1,2,99,99,99,99,1,2,1
1,3,8,2,6,195.49,2,99,99,99,99,99,1,1,3
1,2,4,2,3,228.84,2,99,99,99,99,99,1,1,3
1,2,4,2,3,228.84,2,99,99,99,99,99,2,1,3
1,2,4,2,4,228.84,2,99,99,99,99,99,2,1,2
1,2,4,2,1,228.84,2,99,99,99,99,99,2,1,3
1,2,4,2,3,228.84,2,99,99,99,99,99,2,1,4
1,2,4,2,3,228.84,2,99,99,99,99,99,2,1,3
1,2,4,2,8,228.84,2,99,99,99,99,99,2,1,3
1,2,4,2,2,228.84,2,99,99,99,99,99,2,1,3
1,2,4,2,8,228.84,2,99,99,99,99,99,2,1,3
1,2,4,2,6,228.84,2,99,99,99,99,99,2,1,4
1,2,4,2,2,228.84,2,99,99,99,99,99,2,1,4
1,2,4,2,3,228.84,2,99,99,99,99,99,2,1,3
1,2,4,2,1,228.84,2,99,99,99,99,99,1,1,4
1,2,4,2,2,228.84,2,99,99,99,99,99,2,1,4
1,2,4,2,1,228.84,2,99,99,99,99,99,2,1,3
1,2,4,2,3,228.84,2,99,99,99,99,99,2,1,3
1,2,4,2,1,228.84,2,99,99,99,99,99,2,1,4
1,2,4,2,3,228.84,2,99,99,99,99,99,1,1,3
1,3,8,2,3,195.49,2,99,99,99,99,99,1,1,2
1,3,9,3,2,88.54,2,99,99,99,99,99,2,1,1
2,3,9,3,4,611.9,2,99,99,99,99,99,1,1,3
2,3,9,3,3,611.9,2,99,99,99,99,99,1,1,3
2,3,9,3,7,611.9,2,99,99,99,99,99,2,1,3
2,3,9,3,8,611.9,2,99,99,99,99,99,1,1,4
1,3,9,3,3,88.54,2,99,99,99,99,99,1,1,3
1,2,4,2,2,228.84,2,99,99,99,99,99,2,2,3
1,3,9,3,4,88.54,2,99,99,99,99,99,2,1,2
1,3,9,3,3,88.54,2,99,99,99,99,99,2,1,3
2,3,9,3,8,611.9,2,99,99,99,99,99,1,1,3
2,3,9,3,3,611.9,2,99,99,99,99,99,2,1,3
1,3,8,2,4,195.49,2,99,99,99,99,99,2,2,4
1,3,9,3,8,88.54,2,99,99,99,99,99,2,1,4
2,3,9,3,3,611.9,2,99,99,99,99,99,2,1,4
2,3,9,3,4,611.9,2,99,99,99,99,99,1,1,4
2,3,9,3,8,611.9,2,99,99,99,99,99,2,1,3
2,2,4,1,3,1079.24,2,99,99,99,99,99,2,1,3
1,2,4,1,2,893.64,2,99,99,99,99,99,2,1,3
2,2,4,1,3,1079.24,2,99,99,99,99,99,2,1,3
2,2,4,1,7,1079.24,2,99,99,99,99,99,2,1,3
1,2,4,1,3,893.64,2,99,99,99,99,99,2,1,4
2,2,4,1,4,1079.24,2,99,99,99,99,99,2,1,4
1,2,4,1,4,893.64,2,99,99,99,99,99,2,1,2
2,2,4,1,2,1079.24,2,99,99,99,99,99,2,1,3
1,2,4,1,2,893.64,2,99,99,99,99,99,2,1,3
1,2,4,1,3,893.64,2,99,99,99,99,99,2,1,2
1,2,4,1,2,893.64,2,99,99,99,99,99,2,1,4
1,2,4,1,3,893.64,2,99,99,99,99,99,2,1,2
2,2,4,1,3,1079.24,2,99,99,99,99,99,2,1,4
1,2,4,1,1,893.64,2,99,99,99,99,99,2,1,3
2,2,4,1,2,1079.24,1,2,99,99,99,99,2,1,4
2,2,4,1,3,1079.24,2,99,99,99,99,99,2,1,3
2,2,4,1,3,1079.24,2,99,99,99,99,99,2,1,4
2,2,4,1,3,1079.24,2,99,99,99,99,99,2,2,3
1,2,4,1,4,893.64,2,99,99,99,99,99,2,1,3
1,2,4,1,3,893.64,2,99,99,99,99,99,2,1,3
2,2,4,1,5,1079.24,2,99,99,99,99,99,2,1,3
1,2,4,1,1,893.64,2,99,99,99,99,99,2,1,4
2,2,4,1,2,1079.24,2,99,99,99,99,99,2,2,3
2,2,4,1,3,1079.24,2,99,99,99,99,99,2,1,3
1,2,4,1,3,893.64,2,99,99,99,99,99,2,1,2
2,2,4,1,3,1079.24,2,99,99,99,99,99,2,1,3
1,2,4,1,2,893.64,2,99,99,99,99,99,2,1,3
1,3,9,3,5,244.66,2,99,99,99,99,99,2,1,4
1,3,9,3,6,244.66,2,99,99,99,99,99,2,1,4
1,3,9,3,5,244.66,2,99,99,99,99,99,1,1,4
1,3,9,3,6,244.66,2,99,99,99,99,99,1,1,4
1,3,9,3,3,244.66,2,99,99,99,99,99,1,1,3
1,3,9,3,3,244.66,2,99,99,99,99,99,1,1,2
1,3,9,3,6,244.66,2,99,99,99,99,99,2,1,3
1,3,9,3,5,244.66,2,99,99,99,99,99,1,1,4
1,3,9,3,6,244.66,2,99,99,99,99,99,2,1,4
1,3,9,3,8,244.66,2,99,99,99,99,99,2,1,4
1,3,9,3,3,244.66,2,99,99,99,99,99,2,1,4
1,3,9,3,3,244.66,2,99,99,99,99,99,1,1,3
1,3,9,3,3,244.66,2,99,99,99,99,99,2,1,3
1,3,9,3,5,244.66,2,99,99,99,99,99,2,1,3
1,3,9,3,3,244.66,2,99,99,99,99,99,1,1,4
1,3,9,3,5,244.66,1,2,99,99,99,99,1,1,4
1,3,9,3,8,244.66,1,1,11,2,2,2,1,1,2
1,3,9,3,2,244.66,2,99,99,99,99,99,1,1,4
1,3,9,3,4,244.66,2,99,99,99,99,99,1,1,3
1,3,9,3,2,244.66,2,99,99,99,99,99,2,1,4
2,2,6,4,4,129.46,2,99,99,99,99,99,2,1,3
2,3,9,3,2,49.42,1,2,99,99,99,99,1,1,4
2,3,9,3,3,49.42,1,2,99,99,99,99,1,1,4
1,3,9,3,8,88.54,2,99,99,99,99,99,2,1,3
2,3,8,4,5,74.7,2,99,99,99,99,99,2,2,3
2,3,8,4,3,74.7,2,99,99,99,99,99,2,1,4
2,3,8,4,8,74.7,2,99,99,99,99,99,2,1,4
1,3,8,4,4,401.82,2,99,99,99,99,99,2,1,4
2,3,8,4,5,74.7,2,99,99,99,99,99,2,1,3
1,3,8,4,6,401.82,2,99,99,99,99,99,1,1,1
1,3,8,4,7,401.82,2,99,99,99,99,99,1,1,4
1,3,8,4,4,401.82,2,99,99,99,99,99,1,1,3
2,3,8,4,3,74.7,2,99,99,99,99,99,2,1,4
2,3,8,4,1,74.7,2,99,99,99,99,99,2,1,4
1,3,8,4,5,401.82,2,99,99,99,99,99,2,1,3
2,3,8,4,3,74.7,2,99,99,99,99,99,2,1,3
1,3,8,4,4,401.82,2,99,99,99,99,99,2,1,4
1,3,8,4,6,401.82,2,99,99,99,99,99,1,1,4
2,3,8,4,7,74.7,2,99,99,99,99,99,1,1,4
1,3,7,4,2,252.12,2,99,99,99,99,99,2,1,2
1,3,7,4,1,252.12,2,99,99,99,99,99,2,1,3
2,3,7,4,5,165.28,2,99,99,99,99,99,2,1,3
1,3,7,4,3,252.12,2,99,99,99,99,99,2,1,2
1,3,7,4,6,252.12,1,2,99,99,99,99,1,1,3
1,3,7,4,6,252.12,2,99,99,99,99,99,2,2,1
2,3,7,4,4,165.28,2,99,99,99,99,99,2,1,4
1,3,7,4,3,252.12,2,99,99,99,99,99,2,1,4
1,3,7,4,2,252.12,2,99,99,99,99,99,2,1,2
2,3,7,4,3,165.28,2,99,99,99,99,99,1,1,3
1,3,7,4,8,252.12,2,99,99,99,99,99,2,1,4
1,3,7,4,4,252.12,2,99,99,99,99,99,2,1,2
1,3,7,4,1,252.12,2,99,99,99,99,99,2,1,4
2,3,8,4,4,74.7,2,99,99,99,99,99,2,1,4
2,3,8,4,5,74.7,2,99,99,99,99,99,2,1,3
2,3,7,4,3,165.28,2,99,99,99,99,99,2,1,3
1,3,7,4,3,252.12,1,2,99,99,99,99,1,1,3
1,3,8,4,8,401.82,2,99,99,99,99,99,2,1,4
1,3,7,4,1,252.12,1,2,99,99,99,99,2,2,1
2,3,7,4,4,165.28,2,99,99,99,99,99,1,1,4
1,3,7,4,8,252.12,1,2,99,99,99,99,2,1,3
1,3,9,4,1,66.76,2,99,99,99,99,99,2,1,4
1,3,9,4,3,66.76,2,99,99,99,99,99,2,2,2
1,3,9,4,5,66.76,2,99,99,99,99,99,2,1,4
1,2,5,2,2,194.75,2,99,99,99,99,99,1,1,2
1,2,5,2,1,194.75,2,99,99,99,99,99,2,1,2
1,3,9,4,4,66.76,2,99,99,99,99,99,2,1,3
1,2,5,2,1,194.75,2,99,99,99,99,99,2,1,4
1,3,9,4,1,66.76,2,99,99,99,99,99,2,1,4
1,2,5,2,3,194.75,1,2,99,99,99,99,2,1,4
1,2,5,2,1,194.75,2,99,99,99,99,99,2,1,3
1,2,5,2,4,194.75,2,99,99,99,99,99,1,1,4
1,3,9,4,1,66.76,2,99,99,99,99,99,2,2,4
1,2,5,2,2,194.75,2,99,99,99,99,99,2,1,3
1,2,5,2,3,194.75,2,99,99,99,99,99,2,1,3
1,3,9,4,4,66.76,2,99,99,99,99,99,2,1,4
1,2,5,2,2,194.75,2,99,99,99,99,99,2,1,3
1,2,5,2,6,194.75,2,99,99,99,99,99,2,1,4
1,2,5,2,3,194.75,2,99,99,99,99,99,1,1,3
1,2,5,2,3,194.75,2,99,99,99,99,99,2,1,2
1,2,5,2,7,194.75,2,99,99,99,99,99,2,1,3
1,3,9,4,2,66.76,2,99,99,99,99,99,2,1,4
